epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
5,1.30658,1.26438,2.25396,1.35935,0.63862,0.58333,0.60683,0.34964,1.55874,1.92509,1.45281,3.64408e-05,3.64408e-05,3.64408e-05
6,1.55598,1.68718,1.96911,1.57789,0.63619,0.58333,0.60676,0.35014,1.55535,1.9355,1.45499,4.30513e-05,4.30513e-05,4.30513e-05
7,1.86565,1.91052,2.32197,1.85566,0.63564,0.58333,0.60675,0.34854,1.55655,1.94447,1.4574,4.86618e-05,4.86618e-05,4.86618e-05
8,2.1778,1.34595,2.57901,1.54217,0.64158,0.58333,0.60678,0.34728,1.55197,1.95074,1.45789,5.32725e-05,5.32725e-05,5.32725e-05
9,2.4704,1.57183,1.79701,1.52668,0.64171,0.58333,0.6068,0.34761,1.54688,1.95872,1.4607,5.68832e-05,5.68832e-05,5.68832e-05
10,2.78361,1.79189,1.60046,1.56593,0.56888,0.67882,0.62299,0.34804,1.54532,1.96025,1.46271,5.94941e-05,5.94941e-05,5.94941e-05
11,3.54831,1.58124,1.52203,1.47564,0.56831,0.68572,0.62384,0.35274,1.54411,1.97255,1.46087,6.1105e-05,6.1105e-05,6.1105e-05
1,0.359494,1.44767,1.84763,1.15418,0.60405,0.61141,0.62047,0.358,1.55111,1.88141,1.44386,0,0,0
2,0.641659,1.97448,2.21002,1.59222,0.59236,0.58333,0.61328,0.35546,1.55146,1.88835,1.44313,1.06101e-05,1.06101e-05,1.06101e-05
3,0.864483,1.77079,1.99326,1.4564,0.65107,0.58333,0.60634,0.35283,1.55914,1.90033,1.44764,2.02202e-05,2.02202e-05,2.02202e-05
1,2.24833,1.76112,2.87958,1.69128,0.25561,0.22353,0.22545,0.12315,1.73032,2.78616,1.53319,0.00013332,0.00013332,0.00013332
2,3.83934,1.58736,2.24152,1.54491,0.43346,0.35068,0.30951,0.18707,1.49859,2.2409,1.36857,0.000252753,0.000252753,0.000252753
3,5.44896,1.51453,1.80421,1.43745,0.41445,0.51664,0.44139,0.25324,1.39774,1.77713,1.28272,0.000346188,0.000346188,0.000346188
4,7.03527,1.38885,1.55508,1.32016,0.44906,0.56478,0.48369,0.25817,1.44016,1.78031,1.28244,0.000413625,0.000413625,0.000413625
5,8.59943,1.34068,1.41886,1.28938,0.54924,0.51409,0.52439,0.2784,1.44439,1.52024,1.27552,0.000455066,0.000455066,0.000455066
6,10.1679,1.25974,1.31086,1.25126,0.59092,0.61016,0.61532,0.34475,1.37468,1.37668,1.24176,0.000470509,0.000470509,0.000470509
7,11.7742,1.25739,1.20483,1.24491,0.59253,0.654,0.64842,0.364,1.35866,1.31208,1.22035,0.000459954,0.000459954,0.000459954
8,13.466,1.20026,1.13121,1.22041,0.60919,0.69326,0.65968,0.37456,1.37178,1.27903,1.21177,0.00041107,0.00041107,0.00041107
9,15.1211,1.17651,1.09195,1.19377,0.59325,0.72485,0.66831,0.39401,1.33746,1.23391,1.19813,0.00031108,0.00031108,0.00031108
10,16.7789,1.16497,1.0437,1.185,0.62382,0.72191,0.67282,0.40531,1.30926,1.19572,1.18478,0.00021109,0.00021109,0.00021109
