epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
31,160.602,0.94901,0.86218,1.14071,0.44029,0.53132,0.47271,0.30082,1.34,1.36718,1.34746,0.000776057,0.000776057,0.000776057
32,165.744,0.90542,0.81572,1.11432,0.43377,0.56542,0.48824,0.3171,1.29297,1.37269,1.30185,0.000754292,0.000754292,0.000754292
33,170.871,0.95259,0.88052,1.14745,0.46589,0.53288,0.49487,0.31552,1.29653,1.33214,1.30436,0.000732527,0.000732527,0.000732527
34,176.05,0.9333,0.8626,1.14149,0.44405,0.56124,0.49318,0.30856,1.32582,1.29932,1.32469,0.000710763,0.000710763,0.000710763
35,181.173,0.89734,0.82866,1.11201,0.4406,0.56173,0.51541,0.32426,1.32877,1.37282,1.3228,0.000688998,0.000688998,0.000688998
36,186.302,0.93632,0.83606,1.12824,0.46585,0.53196,0.4803,0.29825,1.34922,1.35541,1.32125,0.000667233,0.000667233,0.000667233
37,191.519,0.9453,0.83872,1.14051,0.48301,0.54154,0.50767,0.32527,1.29388,1.28487,1.30816,0.000645468,0.000645468,0.000645468
38,196.655,0.94811,0.85269,1.13585,0.51111,0.5044,0.51236,0.31982,1.33441,1.31306,1.33786,0.000623704,0.000623704,0.000623704
39,201.775,0.91871,0.82442,1.13014,0.5621,0.4971,0.54073,0.3468,1.29803,1.22741,1.31952,0.000601939,0.000601939,0.000601939
40,207.076,0.89971,0.80345,1.12109,0.58083,0.51383,0.55903,0.35926,1.28755,1.20685,1.3198,0.000580174,0.000580174,0.000580174
41,212.375,0.922,0.8122,1.12575,0.54421,0.5675,0.57006,0.3706,1.26582,1.19224,1.30019,0.000558409,0.000558409,0.000558409
42,217.627,0.91088,0.80142,1.12501,0.59476,0.49716,0.54593,0.34054,1.34859,1.2402,1.33607,0.000536644,0.000536644,0.000536644
43,222.848,0.9002,0.79743,1.11832,0.59416,0.46371,0.54886,0.34524,1.35117,1.30113,1.32831,0.00051488,0.00051488,0.00051488
44,228.017,0.92467,0.81131,1.13141,0.52568,0.54737,0.51474,0.33029,1.31568,1.25939,1.32203,0.000493115,0.000493115,0.000493115
45,233.147,0.90382,0.77977,1.12022,0.45418,0.61361,0.5147,0.32852,1.31617,1.36767,1.32083,0.00047135,0.00047135,0.00047135
46,238.128,0.92434,0.82685,1.12159,0.45861,0.58048,0.51862,0.33794,1.2971,1.44521,1.30635,0.000449585,0.000449585,0.000449585
47,243.077,0.8875,0.78566,1.10256,0.4764,0.56442,0.52842,0.35093,1.26462,1.30436,1.2998,0.000427821,0.000427821,0.000427821
48,248.038,0.90496,0.78396,1.12487,0.47395,0.59061,0.52921,0.34194,1.27736,1.29679,1.30434,0.000406056,0.000406056,0.000406056
49,253.063,0.88059,0.76248,1.10395,0.50336,0.59,0.52897,0.33965,1.27353,1.27552,1.30899,0.000384291,0.000384291,0.000384291
50,258.093,0.90183,0.78093,1.11933,0.46618,0.60513,0.51977,0.32974,1.29561,1.27391,1.3076,0.000362526,0.000362526,0.000362526
51,263.089,0.93322,0.80691,1.13021,0.46213,0.56432,0.49083,0.31211,1.31446,1.31414,1.31481,0.000340762,0.000340762,0.000340762
52,268.12,0.92111,0.80442,1.12905,0.46382,0.55436,0.49628,0.31729,1.28605,1.32338,1.30153,0.000318997,0.000318997,0.000318997
53,273.161,0.87189,0.75336,1.11126,0.50564,0.58733,0.51592,0.32749,1.28268,1.27549,1.30042,0.000297232,0.000297232,0.000297232
54,278.342,0.93068,0.80614,1.12967,0.49831,0.55149,0.5048,0.32092,1.27158,1.29292,1.29477,0.000275467,0.000275467,0.000275467
55,283.507,0.90132,0.7838,1.11682,0.48407,0.54099,0.50801,0.32618,1.27411,1.30452,1.29176,0.000253702,0.000253702,0.000253702
56,289.501,0.72435,0.59858,1.01294,0.48709,0.56802,0.51748,0.33263,1.27338,1.26093,1.29387,0.000231938,0.000231938,0.000231938
