epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,18.1408,2.96258,4.0388,2.72072,0.39542,0.31665,0.34131,0.20555,2.99408,3.71316,2.71215,0.00114606,0.00114606,0.00114606
22,18.9551,3.04546,3.98801,2.76207,0.43952,0.35057,0.38671,0.23707,2.74264,3.37332,2.61048,0.00113191,0.00113191,0.00113191
23,19.7631,2.85318,3.8953,2.67601,0.55037,0.35119,0.40063,0.23786,2.7894,3.41976,2.62461,0.00111776,0.00111776,0.00111776
24,20.5961,2.94475,3.89295,2.71281,0.43362,0.3018,0.34995,0.20081,2.78976,3.49086,2.67862,0.00110362,0.00110362,0.00110362
25,21.5207,2.91353,3.91738,2.68027,0.38556,0.38174,0.36711,0.21825,2.84001,3.18168,2.6839,0.00108947,0.00108947,0.00108947
26,22.3596,3.01234,3.96293,2.71789,0.5784,0.45217,0.43738,0.25086,2.85235,3.0296,2.69362,0.00107532,0.00107532,0.00107532
27,23.1743,2.8004,3.69902,2.64036,0.40452,0.48384,0.44406,0.25301,2.75681,3.29827,2.5709,0.00106118,0.00106118,0.00106118
28,23.9857,2.86792,3.79477,2.69204,0.38607,0.53557,0.43035,0.26085,2.79009,3.25561,2.56301,0.00104703,0.00104703,0.00104703
29,24.7984,2.83276,3.73993,2.65463,0.49567,0.45491,0.43139,0.25889,3.00146,3.29902,2.61792,0.00103288,0.00103288,0.00103288
30,25.6406,2.85341,3.63356,2.60837,0.5296,0.37522,0.41919,0.25613,2.89257,3.57102,2.58752,0.00101873,0.00101873,0.00101873
1,0.856428,2.80717,4.86286,2.62158,0.56984,0.38579,0.46089,0.26955,2.67756,3.27292,2.52452,0.00010003,0.00010003,0.00010003
2,1.78162,2.89998,4.5621,2.65335,0.5105,0.4314,0.40105,0.24213,2.89615,3.21057,2.57967,0.000212228,0.000212228,0.000212228
3,2.6484,2.85611,4.38458,2.6476,0.43658,0.36745,0.405,0.24937,2.86025,3.38992,2.56626,0.000322162,0.000322162,0.000322162
4,3.51503,3.00888,4.40294,2.71905,0.41197,0.40163,0.38076,0.22586,2.86577,3.39075,2.61877,0.000429833,0.000429833,0.000429833
5,4.37993,2.94786,4.27093,2.68552,0.46679,0.42737,0.41961,0.25176,2.9292,3.18898,2.61462,0.000535241,0.000535241,0.000535241
6,5.36911,2.88122,4.28967,2.68472,0.44719,0.43277,0.42508,0.26004,2.86303,3.14845,2.62963,0.000638384,0.000638384,0.000638384
7,6.21388,3.06206,4.26117,2.771,0.46281,0.46679,0.43129,0.26032,2.86338,3.1044,2.58113,0.000739265,0.000739265,0.000739265
8,7.04387,2.88788,4.4039,2.68868,0.39173,0.39869,0.40563,0.24427,2.81899,3.29143,2.53078,0.000837881,0.000837881,0.000837881
9,7.8764,2.85628,4.26753,2.64443,0.50566,0.42097,0.45077,0.26319,3.0246,3.1796,2.71433,0.000934234,0.000934234,0.000934234
10,8.69298,2.88723,4.06219,2.66819,0.52659,0.44545,0.47731,0.27187,3.10179,3.04481,2.74193,0.00102832,0.00102832,0.00102832
11,9.53532,2.93291,3.98619,2.62767,0.56721,0.39853,0.45924,0.25884,3.19139,3.06249,2.75613,0.00112015,0.00112015,0.00112015
12,10.3487,2.86249,3.98191,2.6456,0.44265,0.39569,0.43311,0.23101,3.33436,3.32436,2.83421,0.00120971,0.00120971,0.00120971
13,11.3125,2.97098,4.11096,2.74917,0.48474,0.41811,0.41103,0.24512,2.89554,3.26895,2.5849,0.00125923,0.00125923,0.00125923
14,12.1229,2.90913,4.22422,2.73632,0.40658,0.4029,0.33341,0.16487,3.33979,3.73539,2.86595,0.00124509,0.00124509,0.00124509
15,12.9368,2.95809,4.14628,2.69344,0.43022,0.38056,0.34772,0.19759,3.085,3.74687,2.8248,0.00123094,0.00123094,0.00123094
16,13.7494,3.03734,4.22923,2.74905,0.41521,0.35257,0.34795,0.20954,2.9489,3.55279,2.67571,0.00121679,0.00121679,0.00121679
17,14.5816,2.86464,3.82979,2.68519,0.47894,0.32944,0.35053,0.2111,2.9559,3.78858,2.6817,0.00120265,0.00120265,0.00120265
18,15.3987,2.90884,4.05567,2.6935,0.47232,0.38833,0.39365,0.24421,2.86407,3.63806,2.66489,0.0011885,0.0011885,0.0011885
19,16.3213,2.92769,4.01776,2.72725,0.41303,0.38018,0.37831,0.23624,2.84982,3.22338,2.64428,0.00117435,0.00117435,0.00117435
20,17.1463,2.94233,4.01834,2.71757,0.41493,0.44501,0.3973,0.23828,2.86625,3.08423,2.67193,0.00116021,0.00116021,0.00116021
21,17.9625,2.96258,4.0388,2.72072,0.39542,0.31665,0.34131,0.20555,2.99408,3.71316,2.71215,0.00114606,0.00114606,0.00114606
22,18.7798,3.04546,3.98801,2.76207,0.43952,0.35057,0.38671,0.23707,2.74264,3.37332,2.61048,0.00113191,0.00113191,0.00113191
23,19.5874,2.85318,3.8953,2.67601,0.55037,0.35119,0.40063,0.23786,2.7894,3.41976,2.62461,0.00111776,0.00111776,0.00111776
24,20.4184,2.94475,3.89295,2.71281,0.43362,0.3018,0.34995,0.20081,2.78976,3.49086,2.67862,0.00110362,0.00110362,0.00110362
25,21.3479,2.91353,3.91738,2.68027,0.38556,0.38174,0.36711,0.21825,2.84001,3.18168,2.6839,0.00108947,0.00108947,0.00108947
26,22.1794,3.01234,3.96293,2.71789,0.5784,0.45217,0.43738,0.25086,2.85235,3.0296,2.69362,0.00107532,0.00107532,0.00107532
27,22.9933,2.8004,3.69902,2.64036,0.40452,0.48384,0.44406,0.25301,2.75681,3.29827,2.5709,0.00106118,0.00106118,0.00106118
28,23.8053,2.86792,3.79477,2.69204,0.38607,0.53557,0.43035,0.26085,2.79009,3.25561,2.56301,0.00104703,0.00104703,0.00104703
29,24.6242,2.83276,3.73993,2.65463,0.49567,0.45491,0.43139,0.25889,3.00146,3.29902,2.61792,0.00103288,0.00103288,0.00103288
30,25.4514,2.85341,3.63356,2.60837,0.5296,0.37522,0.41919,0.25613,2.89257,3.57102,2.58752,0.00101873,0.00101873,0.00101873
1,0.838179,2.80581,4.64314,2.65541,0.43445,0.37908,0.42632,0.26373,2.69717,3.41642,2.46599,0.00010003,0.00010003,0.00010003
2,1.73328,2.82039,4.52395,2.60543,0.50698,0.44014,0.40639,0.24949,2.85218,3.32198,2.53862,0.000212228,0.000212228,0.000212228
3,2.5824,2.81731,4.22097,2.54976,0.48956,0.44267,0.44128,0.26451,2.94978,3.18679,2.61646,0.000322162,0.000322162,0.000322162
4,3.42305,2.72615,4.22286,2.54765,0.50357,0.44978,0.42274,0.25344,2.98421,3.34899,2.58537,0.000429833,0.000429833,0.000429833
5,4.2614,2.72979,4.10423,2.52161,0.51689,0.47254,0.48668,0.30057,2.81647,2.98629,2.50932,0.000535241,0.000535241,0.000535241
6,5.24213,2.7294,4.23785,2.50099,0.53028,0.43372,0.4296,0.2697,2.71579,3.18364,2.45271,0.000638384,0.000638384,0.000638384
7,6.05709,2.67156,4.04615,2.53723,0.38753,0.45562,0.41664,0.26198,2.73798,3.44175,2.55287,0.000739265,0.000739265,0.000739265
8,6.87737,2.6992,4.05555,2.55198,0.52093,0.39456,0.3961,0.22196,2.86858,3.4193,2.59064,0.000837881,0.000837881,0.000837881
9,7.68127,2.73314,4.26964,2.54718,0.4432,0.32069,0.33567,0.16166,3.53993,4.04004,2.9378,0.000934234,0.000934234,0.000934234
10,8.4906,2.85618,4.05527,2.6017,0.43575,0.37364,0.36899,0.19176,3.29398,3.54846,2.8084,0.00102832,0.00102832,0.00102832
11,9.30091,2.70323,4.0094,2.54898,0.42952,0.4073,0.43349,0.25246,2.9722,3.19988,2.60654,0.00112015,0.00112015,0.00112015
12,10.0948,2.88137,4.27991,2.67479,0.4499,0.42067,0.41191,0.25148,2.89385,3.32203,2.5668,0.00120971,0.00120971,0.00120971
13,11.0052,2.75677,4.23111,2.60006,0.42297,0.4507,0.41683,0.25876,2.84978,3.11776,2.55982,0.00125923,0.00125923,0.00125923
14,11.7911,2.73921,3.94608,2.57559,0.49278,0.35054,0.4104,0.23314,3.10442,3.55195,2.66002,0.00124509,0.00124509,0.00124509
15,12.5777,2.80872,3.97596,2.60836,0.47454,0.27772,0.36631,0.21343,2.8899,3.95252,2.61207,0.00123094,0.00123094,0.00123094
16,13.3734,2.74002,3.90122,2.56148,0.50189,0.41573,0.42239,0.23963,3.14145,3.24855,2.80573,0.00121679,0.00121679,0.00121679
17,14.1649,2.84079,4.14547,2.66658,0.53478,0.4359,0.46616,0.28712,3.00262,2.95216,2.78609,0.00120265,0.00120265,0.00120265
18,14.9529,2.87188,4.02364,2.68784,0.56809,0.41567,0.48751,0.29898,2.88283,2.81646,2.6576,0.0011885,0.0011885,0.0011885
19,15.738,2.71672,3.82696,2.57737,0.60157,0.36199,0.42176,0.25007,2.93358,3.43002,2.65345,0.00117435,0.00117435,0.00117435
20,16.6309,2.69005,3.75026,2.56999,0.58031,0.3312,0.36984,0.2271,3.04624,3.73754,2.71666,0.00116021,0.00116021,0.00116021
21,17.422,2.85594,4.00284,2.68149,0.33648,0.36059,0.36201,0.22521,2.77706,3.26543,2.60247,0.00114606,0.00114606,0.00114606
22,18.2073,2.68592,3.77526,2.59143,0.40636,0.46542,0.42128,0.2543,2.75328,2.92602,2.58384,0.00113191,0.00113191,0.00113191
23,19.0045,2.73,3.70652,2.59509,0.40848,0.48045,0.43675,0.25186,2.95837,2.87321,2.66675,0.00111776,0.00111776,0.00111776
24,19.8186,2.86363,3.7751,2.62521,0.35292,0.46201,0.41361,0.24109,2.89793,2.94657,2.64818,0.00110362,0.00110362,0.00110362
25,20.6254,2.77544,3.69432,2.59368,0.4392,0.50794,0.43749,0.24542,3.00182,2.91561,2.65956,0.00108947,0.00108947,0.00108947
1,0.807358,2.80581,4.64314,2.65541,0.43445,0.37908,0.42632,0.26373,2.69717,3.41642,2.46599,0.00010003,0.00010003,0.00010003
2,1.69227,2.82039,4.52395,2.60543,0.50698,0.44014,0.40639,0.24949,2.85218,3.32198,2.53862,0.000212228,0.000212228,0.000212228
3,2.52268,2.81731,4.22097,2.54976,0.48956,0.44267,0.44128,0.26451,2.94978,3.18679,2.61646,0.000322162,0.000322162,0.000322162
4,3.35467,2.72615,4.22286,2.54765,0.50357,0.44978,0.42274,0.25344,2.98421,3.34899,2.58537,0.000429833,0.000429833,0.000429833
5,4.17661,2.72979,4.10423,2.52161,0.51689,0.47254,0.48668,0.30057,2.81647,2.98629,2.50932,0.000535241,0.000535241,0.000535241
6,5.12139,2.7294,4.23785,2.50099,0.53028,0.43372,0.4296,0.2697,2.71579,3.18364,2.45271,0.000638384,0.000638384,0.000638384
7,5.941,2.67156,4.04615,2.53723,0.38753,0.45562,0.41664,0.26198,2.73798,3.44175,2.55287,0.000739265,0.000739265,0.000739265
8,6.75656,2.6992,4.05555,2.55198,0.52093,0.39456,0.3961,0.22196,2.86858,3.4193,2.59064,0.000837881,0.000837881,0.000837881
9,7.56453,2.73314,4.26964,2.54718,0.4432,0.32069,0.33567,0.16166,3.53993,4.04004,2.9378,0.000934234,0.000934234,0.000934234
10,8.36393,2.85618,4.05527,2.6017,0.43575,0.37364,0.36899,0.19176,3.29398,3.54846,2.8084,0.00102832,0.00102832,0.00102832
11,9.1697,2.70323,4.0094,2.54898,0.42952,0.4073,0.43349,0.25246,2.9722,3.19988,2.60654,0.00112015,0.00112015,0.00112015
12,9.95917,2.88137,4.27991,2.67479,0.4499,0.42067,0.41191,0.25148,2.89385,3.32203,2.5668,0.00120971,0.00120971,0.00120971
13,10.8699,2.75677,4.23111,2.60006,0.42297,0.4507,0.41683,0.25876,2.84978,3.11776,2.55982,0.00125923,0.00125923,0.00125923
14,11.662,2.73921,3.94608,2.57559,0.49278,0.35054,0.4104,0.23314,3.10442,3.55195,2.66002,0.00124509,0.00124509,0.00124509
15,12.4491,2.80872,3.97596,2.60836,0.47454,0.27772,0.36631,0.21343,2.8899,3.95252,2.61207,0.00123094,0.00123094,0.00123094
16,13.2433,2.74002,3.90122,2.56148,0.50189,0.41573,0.42239,0.23963,3.14145,3.24855,2.80573,0.00121679,0.00121679,0.00121679
17,14.0285,2.84079,4.14547,2.66658,0.53478,0.4359,0.46616,0.28712,3.00262,2.95216,2.78609,0.00120265,0.00120265,0.00120265
18,14.8174,2.87188,4.02364,2.68784,0.56809,0.41567,0.48751,0.29898,2.88283,2.81646,2.6576,0.0011885,0.0011885,0.0011885
19,15.6002,2.71672,3.82696,2.57737,0.60157,0.36199,0.42176,0.25007,2.93358,3.43002,2.65345,0.00117435,0.00117435,0.00117435
20,16.4889,2.69005,3.75026,2.56999,0.58031,0.3312,0.36984,0.2271,3.04624,3.73754,2.71666,0.00116021,0.00116021,0.00116021
21,17.2663,2.85594,4.00284,2.68149,0.33648,0.36059,0.36201,0.22521,2.77706,3.26543,2.60247,0.00114606,0.00114606,0.00114606
22,18.0408,2.68592,3.77526,2.59143,0.40636,0.46542,0.42128,0.2543,2.75328,2.92602,2.58384,0.00113191,0.00113191,0.00113191
23,18.8335,2.73,3.70652,2.59509,0.40848,0.48045,0.43675,0.25186,2.95837,2.87321,2.66675,0.00111776,0.00111776,0.00111776
24,19.6286,2.86363,3.7751,2.62521,0.35292,0.46201,0.41361,0.24109,2.89793,2.94657,2.64818,0.00110362,0.00110362,0.00110362
