epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,24.1808,2.27927,4.22242,2.27138,0.49897,0.41895,0.46273,0.28376,2.66189,3.2366,2.42425,0.00027151,0.00027151,0.00027151
29,24.9472,2.26658,4.22601,2.33114,0.50052,0.41545,0.42248,0.25415,2.81269,3.36776,2.46795,0.00022864,0.00022864,0.00022864
30,25.7216,2.30811,4.21736,2.30865,0.46379,0.40384,0.4087,0.2452,2.85881,3.38231,2.47078,0.00018577,0.00018577,0.00018577
1,1.38418,4.07779,8.20297,3.63539,0.00767,0.28021,0.01249,0.00507,2.55622,6.89602,2.40198,0.00010003,0.00010003,0.00010003
2,2.38516,3.60994,7.85869,3.1333,0.01567,0.4881,0.12816,0.07478,2.78063,6.53819,2.28398,0.000207919,0.000207919,0.000207919
3,3.23909,3.318,7.00054,2.79571,0.01423,0.46116,0.11628,0.06382,2.84056,6.57523,2.38531,0.00030895,0.00030895,0.00030895
4,4.06687,3.17375,6.67699,2.80212,0.01708,0.50072,0.10857,0.0547,2.87052,6.64927,2.51101,0.000403121,0.000403121,0.000403121
5,4.89476,3.12772,6.24878,2.74391,0.01443,0.52606,0.10776,0.05123,2.75905,6.58944,2.54311,0.000490433,0.000490433,0.000490433
6,5.71638,3.12334,6.09567,2.68426,0.0158,0.59427,0.08947,0.0459,2.7982,6.41168,2.51284,0.000570885,0.000570885,0.000570885
7,6.53199,2.96903,5.59316,2.6799,0.01797,0.58188,0.09532,0.05019,2.85997,6.37932,2.66244,0.000644479,0.000644479,0.000644479
8,7.34876,3.06252,5.47842,2.7153,0.0219,0.59333,0.15337,0.07953,2.83591,6.11944,2.58644,0.000711213,0.000711213,0.000711213
9,8.28619,3.06353,5.54697,2.71139,0.02227,0.58673,0.18176,0.08347,3.12611,6.24883,2.80142,0.000771088,0.000771088,0.000771088
10,9.10496,3.09297,5.14023,2.70878,0.0294,0.69568,0.24407,0.12624,3.03697,5.98273,2.729,0.000824104,0.000824104,0.000824104
11,9.92818,2.94074,4.95564,2.66439,0.02428,0.69533,0.27342,0.14504,3.11016,5.95576,2.79352,0.000870261,0.000870261,0.000870261
12,10.7415,3.04988,5.14867,2.76313,0.09939,0.70927,0.3381,0.19155,2.97104,5.39612,2.6641,0.000909558,0.000909558,0.000909558
13,11.5468,3.0287,5.11194,2.76285,0.64837,0.23325,0.41117,0.21809,3.32293,4.39009,2.81027,0.00091456,0.00091456,0.00091456
14,12.3483,2.89138,4.72662,2.67472,0.52462,0.36167,0.41331,0.2255,3.25993,4.2112,2.8184,0.00087169,0.00087169,0.00087169
15,13.253,2.96745,4.79506,2.69846,0.5199,0.36479,0.42641,0.2289,3.32274,4.02079,2.79134,0.00082882,0.00082882,0.00082882
16,14.063,2.8368,4.46419,2.60337,0.54624,0.38569,0.4149,0.21374,3.36871,3.95038,2.82255,0.00078595,0.00078595,0.00078595
17,14.8587,2.96662,4.88144,2.71291,0.6458,0.27606,0.3856,0.19617,3.40355,4.29329,2.83815,0.00074308,0.00074308,0.00074308
18,15.6493,2.96102,4.72963,2.73776,0.6936,0.38737,0.47374,0.2424,3.36944,3.60335,2.81664,0.00070021,0.00070021,0.00070021
19,16.449,2.81583,4.51484,2.64036,0.61153,0.39144,0.45849,0.22926,3.50286,3.54583,2.86157,0.00065734,0.00065734,0.00065734
20,17.243,2.78825,4.38764,2.62277,0.4173,0.39257,0.38848,0.21744,3.0704,3.5415,2.66193,0.00061447,0.00061447,0.00061447
21,18.6611,2.48507,4.92189,2.40224,0.4199,0.40436,0.38115,0.20507,3.29692,3.867,2.81699,0.0005716,0.0005716,0.0005716
22,19.4433,2.51792,4.82051,2.42254,0.46784,0.38327,0.41897,0.24512,2.95179,3.67465,2.59251,0.00052873,0.00052873,0.00052873
23,20.2315,2.48008,4.64948,2.39861,0.52103,0.40536,0.43348,0.26179,2.85386,3.46392,2.52458,0.00048586,0.00048586,0.00048586
24,21.0099,2.35001,4.54616,2.33949,0.53835,0.35447,0.40762,0.25503,2.73409,3.55719,2.44534,0.00044299,0.00044299,0.00044299
25,21.7849,2.31884,4.32419,2.27063,0.53363,0.38989,0.44733,0.27268,2.73398,3.45206,2.45227,0.00040012,0.00040012,0.00040012
26,22.5712,2.35046,4.3758,2.33367,0.54112,0.45917,0.4897,0.29951,2.73476,3.22185,2.47727,0.00035725,0.00035725,0.00035725
27,23.3755,2.2699,4.29776,2.34294,0.57693,0.43041,0.49183,0.29805,2.7036,3.19286,2.44691,0.00031438,0.00031438,0.00031438
28,24.2486,2.27927,4.22242,2.27138,0.49897,0.41895,0.46273,0.28376,2.66189,3.2366,2.42425,0.00027151,0.00027151,0.00027151
29,25.0178,2.26658,4.22601,2.33114,0.50052,0.41545,0.42248,0.25415,2.81269,3.36776,2.46795,0.00022864,0.00022864,0.00022864
30,25.7834,2.30811,4.21736,2.30865,0.46379,0.40384,0.4087,0.2452,2.85881,3.38231,2.47078,0.00018577,0.00018577,0.00018577
1,1.37333,4.07779,8.20297,3.63539,0.00767,0.28021,0.01249,0.00507,2.55622,6.89602,2.40198,0.00010003,0.00010003,0.00010003
2,2.37037,3.60994,7.85869,3.1333,0.01567,0.4881,0.12816,0.07478,2.78063,6.53819,2.28398,0.000207919,0.000207919,0.000207919
3,3.21719,3.318,7.00054,2.79571,0.01423,0.46116,0.11628,0.06382,2.84056,6.57523,2.38531,0.00030895,0.00030895,0.00030895
4,4.04296,3.17375,6.67699,2.80212,0.01708,0.50072,0.10857,0.0547,2.87052,6.64927,2.51101,0.000403121,0.000403121,0.000403121
5,4.87922,3.12772,6.24878,2.74391,0.01443,0.52606,0.10776,0.05123,2.75905,6.58944,2.54311,0.000490433,0.000490433,0.000490433
6,5.69837,3.12334,6.09567,2.68426,0.0158,0.59427,0.08947,0.0459,2.7982,6.41168,2.51284,0.000570885,0.000570885,0.000570885
7,6.50498,2.96903,5.59316,2.6799,0.01797,0.58188,0.09532,0.05019,2.85997,6.37932,2.66244,0.000644479,0.000644479,0.000644479
8,7.31758,3.06252,5.47842,2.7153,0.0219,0.59333,0.15337,0.07953,2.83591,6.11944,2.58644,0.000711213,0.000711213,0.000711213
9,8.13927,3.06353,5.54697,2.71139,0.02227,0.58673,0.18176,0.08347,3.12611,6.24883,2.80142,0.000771088,0.000771088,0.000771088
10,8.95977,3.09297,5.14023,2.70878,0.0294,0.69568,0.24407,0.12624,3.03697,5.98273,2.729,0.000824104,0.000824104,0.000824104
11,9.9068,2.94074,4.95564,2.66439,0.02428,0.69533,0.27342,0.14504,3.11016,5.95576,2.79352,0.000870261,0.000870261,0.000870261
12,10.7124,3.04988,5.14867,2.76313,0.09939,0.70927,0.3381,0.19155,2.97104,5.39612,2.6641,0.000909558,0.000909558,0.000909558
13,11.5149,3.0287,5.11194,2.76285,0.64837,0.23325,0.41117,0.21809,3.32293,4.39009,2.81027,0.00091456,0.00091456,0.00091456
14,12.3206,2.89138,4.72662,2.67472,0.52462,0.36167,0.41331,0.2255,3.25993,4.2112,2.8184,0.00087169,0.00087169,0.00087169
15,13.1174,2.96745,4.79506,2.69846,0.5199,0.36479,0.42641,0.2289,3.32274,4.02079,2.79134,0.00082882,0.00082882,0.00082882
16,13.9362,2.8368,4.46419,2.60337,0.54624,0.38569,0.4149,0.21374,3.36871,3.95038,2.82255,0.00078595,0.00078595,0.00078595
17,14.725,2.96662,4.88144,2.71291,0.6458,0.27606,0.3856,0.19617,3.40355,4.29329,2.83815,0.00074308,0.00074308,0.00074308
18,15.6171,2.96102,4.72963,2.73776,0.6936,0.38737,0.47374,0.2424,3.36944,3.60335,2.81664,0.00070021,0.00070021,0.00070021
19,16.4187,2.81583,4.51484,2.64036,0.61153,0.39144,0.45849,0.22926,3.50286,3.54583,2.86157,0.00065734,0.00065734,0.00065734
20,17.2058,2.78825,4.38764,2.62277,0.4173,0.39257,0.38848,0.21744,3.0704,3.5415,2.66193,0.00061447,0.00061447,0.00061447
21,18.5699,2.48507,4.92189,2.40224,0.4199,0.40436,0.38115,0.20507,3.29692,3.867,2.81699,0.0005716,0.0005716,0.0005716
22,19.3385,2.51792,4.82051,2.42254,0.46784,0.38327,0.41897,0.24512,2.95179,3.67465,2.59251,0.00052873,0.00052873,0.00052873
23,20.1003,2.48008,4.64948,2.39861,0.52103,0.40536,0.43348,0.26179,2.85386,3.46392,2.52458,0.00048586,0.00048586,0.00048586
24,20.983,2.35001,4.54616,2.33949,0.53835,0.35447,0.40762,0.25503,2.73409,3.55719,2.44534,0.00044299,0.00044299,0.00044299
25,21.7376,2.31884,4.32419,2.27063,0.53363,0.38989,0.44733,0.27268,2.73398,3.45206,2.45227,0.00040012,0.00040012,0.00040012
26,22.5182,2.35046,4.3758,2.33367,0.54112,0.45917,0.4897,0.29951,2.73476,3.22185,2.47727,0.00035725,0.00035725,0.00035725
27,23.289,2.2699,4.29776,2.34294,0.57693,0.43041,0.49183,0.29805,2.7036,3.19286,2.44691,0.00031438,0.00031438,0.00031438
28,24.0453,2.27927,4.22242,2.27138,0.49897,0.41895,0.46273,0.28376,2.66189,3.2366,2.42425,0.00027151,0.00027151,0.00027151
29,24.8011,2.26658,4.22601,2.33114,0.50052,0.41545,0.42248,0.25415,2.81269,3.36776,2.46795,0.00022864,0.00022864,0.00022864
30,25.554,2.30811,4.21736,2.30865,0.46379,0.40384,0.4087,0.2452,2.85881,3.38231,2.47078,0.00018577,0.00018577,0.00018577
1,1.41619,4.07779,8.20297,3.63539,0.00767,0.28021,0.01249,0.00507,2.55622,6.89602,2.40198,0.00010003,0.00010003,0.00010003
2,2.42328,3.60994,7.85869,3.1333,0.01567,0.4881,0.12816,0.07478,2.78063,6.53819,2.28398,0.000207919,0.000207919,0.000207919
3,3.27317,3.318,7.00054,2.79571,0.01423,0.46116,0.11628,0.06382,2.84056,6.57523,2.38531,0.00030895,0.00030895,0.00030895
1,1.4228,4.07779,8.20297,3.63539,0.00767,0.28021,0.01249,0.00507,2.55622,6.89602,2.40198,0.00010003,0.00010003,0.00010003
2,2.43141,3.60994,7.85869,3.1333,0.01567,0.4881,0.12816,0.07478,2.78063,6.53819,2.28398,0.000207919,0.000207919,0.000207919
3,3.28828,3.318,7.00054,2.79571,0.01423,0.46116,0.11628,0.06382,2.84056,6.57523,2.38531,0.00030895,0.00030895,0.00030895
4,4.11348,3.17375,6.67699,2.80212,0.01708,0.50072,0.10857,0.0547,2.87052,6.64927,2.51101,0.000403121,0.000403121,0.000403121
5,4.93154,3.12772,6.24878,2.74391,0.01443,0.52606,0.10776,0.05123,2.75905,6.58944,2.54311,0.000490433,0.000490433,0.000490433
6,5.73329,3.12334,6.09567,2.68426,0.0158,0.59427,0.08947,0.0459,2.7982,6.41168,2.51284,0.000570885,0.000570885,0.000570885
7,6.54475,2.96903,5.59316,2.6799,0.01797,0.58188,0.09532,0.05019,2.85997,6.37932,2.66244,0.000644479,0.000644479,0.000644479
8,7.35141,3.06252,5.47842,2.7153,0.0219,0.59333,0.15337,0.07953,2.83591,6.11944,2.58644,0.000711213,0.000711213,0.000711213
9,8.15894,3.06353,5.54697,2.71139,0.02227,0.58673,0.18176,0.08347,3.12611,6.24883,2.80142,0.000771088,0.000771088,0.000771088
10,8.96967,3.09297,5.14023,2.70878,0.0294,0.69568,0.24407,0.12624,3.03697,5.98273,2.729,0.000824104,0.000824104,0.000824104
11,9.9115,2.94074,4.95564,2.66439,0.02428,0.69533,0.27342,0.14504,3.11016,5.95576,2.79352,0.000870261,0.000870261,0.000870261
12,10.7101,3.04988,5.14867,2.76313,0.09939,0.70927,0.3381,0.19155,2.97104,5.39612,2.6641,0.000909558,0.000909558,0.000909558
13,11.5074,3.0287,5.11194,2.76285,0.64837,0.23325,0.41117,0.21809,3.32293,4.39009,2.81027,0.00091456,0.00091456,0.00091456
14,12.3144,2.89138,4.72662,2.67472,0.52462,0.36167,0.41331,0.2255,3.25993,4.2112,2.8184,0.00087169,0.00087169,0.00087169
15,13.1124,2.96745,4.79506,2.69846,0.5199,0.36479,0.42641,0.2289,3.32274,4.02079,2.79134,0.00082882,0.00082882,0.00082882
16,13.9201,2.8368,4.46419,2.60337,0.54624,0.38569,0.4149,0.21374,3.36871,3.95038,2.82255,0.00078595,0.00078595,0.00078595
17,14.7121,2.96662,4.88144,2.71291,0.6458,0.27606,0.3856,0.19617,3.40355,4.29329,2.83815,0.00074308,0.00074308,0.00074308
18,15.608,2.96102,4.72963,2.73776,0.6936,0.38737,0.47374,0.2424,3.36944,3.60335,2.81664,0.00070021,0.00070021,0.00070021
19,16.4052,2.81583,4.51484,2.64036,0.61153,0.39144,0.45849,0.22926,3.50286,3.54583,2.86157,0.00065734,0.00065734,0.00065734
20,17.1953,2.78825,4.38764,2.62277,0.4173,0.39257,0.38848,0.21744,3.0704,3.5415,2.66193,0.00061447,0.00061447,0.00061447
21,18.6007,2.48507,4.92189,2.40224,0.4199,0.40436,0.38115,0.20507,3.29692,3.867,2.81699,0.0005716,0.0005716,0.0005716
22,19.3736,2.51792,4.82051,2.42254,0.46784,0.38327,0.41897,0.24512,2.95179,3.67465,2.59251,0.00052873,0.00052873,0.00052873
23,20.1227,2.48008,4.64948,2.39861,0.52103,0.40536,0.43348,0.26179,2.85386,3.46392,2.52458,0.00048586,0.00048586,0.00048586
24,21.0179,2.35001,4.54616,2.33949,0.53835,0.35447,0.40762,0.25503,2.73409,3.55719,2.44534,0.00044299,0.00044299,0.00044299
25,21.7832,2.31884,4.32419,2.27063,0.53363,0.38989,0.44733,0.27268,2.73398,3.45206,2.45227,0.00040012,0.00040012,0.00040012
26,22.5651,2.35046,4.3758,2.33367,0.54112,0.45917,0.4897,0.29951,2.73476,3.22185,2.47727,0.00035725,0.00035725,0.00035725
27,23.3377,2.2699,4.29776,2.34294,0.57693,0.43041,0.49183,0.29805,2.7036,3.19286,2.44691,0.00031438,0.00031438,0.00031438
28,24.0942,2.27927,4.22242,2.27138,0.49897,0.41895,0.46273,0.28376,2.66189,3.2366,2.42425,0.00027151,0.00027151,0.00027151
29,24.8528,2.26658,4.22601,2.33114,0.50052,0.41545,0.42248,0.25415,2.81269,3.36776,2.46795,0.00022864,0.00022864,0.00022864
30,25.7091,2.30811,4.21736,2.30865,0.46379,0.40384,0.4087,0.2452,2.85881,3.38231,2.47078,0.00018577,0.00018577,0.00018577
1,1.40621,4.07779,8.20297,3.63539,0.00767,0.28021,0.01249,0.00507,2.55622,6.89602,2.40198,0.00010003,0.00010003,0.00010003
2,2.39996,3.60994,7.85869,3.1333,0.01567,0.4881,0.12816,0.07478,2.78063,6.53819,2.28398,0.000207919,0.000207919,0.000207919
3,3.23975,3.318,7.00054,2.79571,0.01423,0.46116,0.11628,0.06382,2.84056,6.57523,2.38531,0.00030895,0.00030895,0.00030895
4,4.05234,3.17375,6.67699,2.80212,0.01708,0.50072,0.10857,0.0547,2.87052,6.64927,2.51101,0.000403121,0.000403121,0.000403121
5,4.86224,3.12772,6.24878,2.74391,0.01443,0.52606,0.10776,0.05123,2.75905,6.58944,2.54311,0.000490433,0.000490433,0.000490433
6,5.69984,3.12334,6.09567,2.68426,0.0158,0.59427,0.08947,0.0459,2.7982,6.41168,2.51284,0.000570885,0.000570885,0.000570885
7,6.51184,2.96903,5.59316,2.6799,0.01797,0.58188,0.09532,0.05019,2.85997,6.37932,2.66244,0.000644479,0.000644479,0.000644479
8,7.31484,3.06252,5.47842,2.7153,0.0219,0.59333,0.15337,0.07953,2.83591,6.11944,2.58644,0.000711213,0.000711213,0.000711213
9,8.25669,3.06353,5.54697,2.71139,0.02227,0.58673,0.18176,0.08347,3.12611,6.24883,2.80142,0.000771088,0.000771088,0.000771088
10,9.06348,3.09297,5.14023,2.70878,0.0294,0.69568,0.24407,0.12624,3.03697,5.98273,2.729,0.000824104,0.000824104,0.000824104
11,9.88537,2.94074,4.95564,2.66439,0.02428,0.69533,0.27342,0.14504,3.11016,5.95576,2.79352,0.000870261,0.000870261,0.000870261
12,10.6866,3.04988,5.14867,2.76313,0.09939,0.70927,0.3381,0.19155,2.97104,5.39612,2.6641,0.000909558,0.000909558,0.000909558
13,11.4937,3.0287,5.11194,2.76285,0.64837,0.23325,0.41117,0.21809,3.32293,4.39009,2.81027,0.00091456,0.00091456,0.00091456
14,12.3118,2.89138,4.72662,2.67472,0.52462,0.36167,0.41331,0.2255,3.25993,4.2112,2.8184,0.00087169,0.00087169,0.00087169
15,13.2097,2.96745,4.79506,2.69846,0.5199,0.36479,0.42641,0.2289,3.32274,4.02079,2.79134,0.00082882,0.00082882,0.00082882
16,14.0331,2.8368,4.46419,2.60337,0.54624,0.38569,0.4149,0.21374,3.36871,3.95038,2.82255,0.00078595,0.00078595,0.00078595
17,14.8286,2.96662,4.88144,2.71291,0.6458,0.27606,0.3856,0.19617,3.40355,4.29329,2.83815,0.00074308,0.00074308,0.00074308
18,15.6342,2.96102,4.72963,2.73776,0.6936,0.38737,0.47374,0.2424,3.36944,3.60335,2.81664,0.00070021,0.00070021,0.00070021
19,16.4351,2.81583,4.51484,2.64036,0.61153,0.39144,0.45849,0.22926,3.50286,3.54583,2.86157,0.00065734,0.00065734,0.00065734
20,17.2322,2.78825,4.38764,2.62277,0.4173,0.39257,0.38848,0.21744,3.0704,3.5415,2.66193,0.00061447,0.00061447,0.00061447
21,18.7402,2.48507,4.92189,2.40224,0.4199,0.40436,0.38115,0.20507,3.29692,3.867,2.81699,0.0005716,0.0005716,0.0005716
22,19.5207,2.51792,4.82051,2.42254,0.46784,0.38327,0.41897,0.24512,2.95179,3.67465,2.59251,0.00052873,0.00052873,0.00052873
23,20.3039,2.48008,4.64948,2.39861,0.52103,0.40536,0.43348,0.26179,2.85386,3.46392,2.52458,0.00048586,0.00048586,0.00048586
24,21.0842,2.35001,4.54616,2.33949,0.53835,0.35447,0.40762,0.25503,2.73409,3.55719,2.44534,0.00044299,0.00044299,0.00044299
25,21.8502,2.31884,4.32419,2.27063,0.53363,0.38989,0.44733,0.27268,2.73398,3.45206,2.45227,0.00040012,0.00040012,0.00040012
26,22.6248,2.35046,4.3758,2.33367,0.54112,0.45917,0.4897,0.29951,2.73476,3.22185,2.47727,0.00035725,0.00035725,0.00035725
27,23.398,2.2699,4.29776,2.34294,0.57693,0.43041,0.49183,0.29805,2.7036,3.19286,2.44691,0.00031438,0.00031438,0.00031438
28,24.299,2.27927,4.22242,2.27138,0.49897,0.41895,0.46273,0.28376,2.66189,3.2366,2.42425,0.00027151,0.00027151,0.00027151
29,25.068,2.26658,4.22601,2.33114,0.50052,0.41545,0.42248,0.25415,2.81269,3.36776,2.46795,0.00022864,0.00022864,0.00022864
30,25.8319,2.30811,4.21736,2.30865,0.46379,0.40384,0.4087,0.2452,2.85881,3.38231,2.47078,0.00018577,0.00018577,0.00018577
1,1.40837,4.07779,8.20297,3.63539,0.00767,0.28021,0.01249,0.00507,2.55622,6.89602,2.40198,0.00010003,0.00010003,0.00010003
2,2.42125,3.60994,7.85869,3.1333,0.01567,0.4881,0.12816,0.07478,2.78063,6.53819,2.28398,0.000207919,0.000207919,0.000207919
3,3.26468,3.318,7.00054,2.79571,0.01423,0.46116,0.11628,0.06382,2.84056,6.57523,2.38531,0.00030895,0.00030895,0.00030895
4,4.07437,3.17375,6.67699,2.80212,0.01708,0.50072,0.10857,0.0547,2.87052,6.64927,2.51101,0.000403121,0.000403121,0.000403121
5,4.89041,3.12772,6.24878,2.74391,0.01443,0.52606,0.10776,0.05123,2.75905,6.58944,2.54311,0.000490433,0.000490433,0.000490433
6,5.70177,3.12334,6.09567,2.68426,0.0158,0.59427,0.08947,0.0459,2.7982,6.41168,2.51284,0.000570885,0.000570885,0.000570885
7,6.50955,2.96903,5.59316,2.6799,0.01797,0.58188,0.09532,0.05019,2.85997,6.37932,2.66244,0.000644479,0.000644479,0.000644479
8,7.42129,3.06252,5.47842,2.7153,0.0219,0.59333,0.15337,0.07953,2.83591,6.11944,2.58644,0.000711213,0.000711213,0.000711213
9,8.25671,3.06353,5.54697,2.71139,0.02227,0.58673,0.18176,0.08347,3.12611,6.24883,2.80142,0.000771088,0.000771088,0.000771088
10,9.06421,3.09297,5.14023,2.70878,0.0294,0.69568,0.24407,0.12624,3.03697,5.98273,2.729,0.000824104,0.000824104,0.000824104
11,9.88655,2.94074,4.95564,2.66439,0.02428,0.69533,0.27342,0.14504,3.11016,5.95576,2.79352,0.000870261,0.000870261,0.000870261
12,10.7204,3.04988,5.14867,2.76313,0.09939,0.70927,0.3381,0.19155,2.97104,5.39612,2.6641,0.000909558,0.000909558,0.000909558
13,11.517,3.0287,5.11194,2.76285,0.64837,0.23325,0.41117,0.21809,3.32293,4.39009,2.81027,0.00091456,0.00091456,0.00091456
14,12.4049,2.89138,4.72662,2.67472,0.52462,0.36167,0.41331,0.2255,3.25993,4.2112,2.8184,0.00087169,0.00087169,0.00087169
15,13.2097,2.96745,4.79506,2.69846,0.5199,0.36479,0.42641,0.2289,3.32274,4.02079,2.79134,0.00082882,0.00082882,0.00082882
16,14.0223,2.8368,4.46419,2.60337,0.54624,0.38569,0.4149,0.21374,3.36871,3.95038,2.82255,0.00078595,0.00078595,0.00078595
17,14.8096,2.96662,4.88144,2.71291,0.6458,0.27606,0.3856,0.19617,3.40355,4.29329,2.83815,0.00074308,0.00074308,0.00074308
18,15.593,2.96102,4.72963,2.73776,0.6936,0.38737,0.47374,0.2424,3.36944,3.60335,2.81664,0.00070021,0.00070021,0.00070021
19,16.3939,2.81583,4.51484,2.64036,0.61153,0.39144,0.45849,0.22926,3.50286,3.54583,2.86157,0.00065734,0.00065734,0.00065734
20,17.1808,2.78825,4.38764,2.62277,0.4173,0.39257,0.38848,0.21744,3.0704,3.5415,2.66193,0.00061447,0.00061447,0.00061447
21,18.6968,2.48507,4.92189,2.40224,0.4199,0.40436,0.38115,0.20507,3.29692,3.867,2.81699,0.0005716,0.0005716,0.0005716
22,19.4693,2.51792,4.82051,2.42254,0.46784,0.38327,0.41897,0.24512,2.95179,3.67465,2.59251,0.00052873,0.00052873,0.00052873
23,20.2367,2.48008,4.64948,2.39861,0.52103,0.40536,0.43348,0.26179,2.85386,3.46392,2.52458,0.00048586,0.00048586,0.00048586
24,21.0095,2.35001,4.54616,2.33949,0.53835,0.35447,0.40762,0.25503,2.73409,3.55719,2.44534,0.00044299,0.00044299,0.00044299
25,21.7724,2.31884,4.32419,2.27063,0.53363,0.38989,0.44733,0.27268,2.73398,3.45206,2.45227,0.00040012,0.00040012,0.00040012
26,22.5384,2.35046,4.3758,2.33367,0.54112,0.45917,0.4897,0.29951,2.73476,3.22185,2.47727,0.00035725,0.00035725,0.00035725
27,23.4304,2.2699,4.29776,2.34294,0.57693,0.43041,0.49183,0.29805,2.7036,3.19286,2.44691,0.00031438,0.00031438,0.00031438
28,24.1897,2.27927,4.22242,2.27138,0.49897,0.41895,0.46273,0.28376,2.66189,3.2366,2.42425,0.00027151,0.00027151,0.00027151
29,24.946,2.26658,4.22601,2.33114,0.50052,0.41545,0.42248,0.25415,2.81269,3.36776,2.46795,0.00022864,0.00022864,0.00022864
30,25.704,2.30811,4.21736,2.30865,0.46379,0.40384,0.4087,0.2452,2.85881,3.38231,2.47078,0.00018577,0.00018577,0.00018577
1,1.41156,4.07779,8.20297,3.63539,0.00767,0.28021,0.01249,0.00507,2.55622,6.89602,2.40198,0.00010003,0.00010003,0.00010003
2,2.41583,3.60994,7.85869,3.1333,0.01567,0.4881,0.12816,0.07478,2.78063,6.53819,2.28398,0.000207919,0.000207919,0.000207919
3,3.25797,3.318,7.00054,2.79571,0.01423,0.46116,0.11628,0.06382,2.84056,6.57523,2.38531,0.00030895,0.00030895,0.00030895
4,4.07138,3.17375,6.67699,2.80212,0.01708,0.50072,0.10857,0.0547,2.87052,6.64927,2.51101,0.000403121,0.000403121,0.000403121
5,4.89438,3.12772,6.24878,2.74391,0.01443,0.52606,0.10776,0.05123,2.75905,6.58944,2.54311,0.000490433,0.000490433,0.000490433
6,5.69726,3.12334,6.09567,2.68426,0.0158,0.59427,0.08947,0.0459,2.7982,6.41168,2.51284,0.000570885,0.000570885,0.000570885
7,6.51311,2.96903,5.59316,2.6799,0.01797,0.58188,0.09532,0.05019,2.85997,6.37932,2.66244,0.000644479,0.000644479,0.000644479
8,7.31957,3.06252,5.47842,2.7153,0.0219,0.59333,0.15337,0.07953,2.83591,6.11944,2.58644,0.000711213,0.000711213,0.000711213
9,8.2738,3.06353,5.54697,2.71139,0.02227,0.58673,0.18176,0.08347,3.12611,6.24883,2.80142,0.000771088,0.000771088,0.000771088
10,9.10932,3.09297,5.14023,2.70878,0.0294,0.69568,0.24407,0.12624,3.03697,5.98273,2.729,0.000824104,0.000824104,0.000824104
11,9.93076,2.94074,4.95564,2.66439,0.02428,0.69533,0.27342,0.14504,3.11016,5.95576,2.79352,0.000870261,0.000870261,0.000870261
12,10.7359,3.04988,5.14867,2.76313,0.09939,0.70927,0.3381,0.19155,2.97104,5.39612,2.6641,0.000909558,0.000909558,0.000909558
13,11.5315,3.0287,5.11194,2.76285,0.64837,0.23325,0.41117,0.21809,3.32293,4.39009,2.81027,0.00091456,0.00091456,0.00091456
14,12.339,2.89138,4.72662,2.67472,0.52462,0.36167,0.41331,0.2255,3.25993,4.2112,2.8184,0.00087169,0.00087169,0.00087169
15,13.1356,2.96745,4.79506,2.69846,0.5199,0.36479,0.42641,0.2289,3.32274,4.02079,2.79134,0.00082882,0.00082882,0.00082882
16,14.0424,2.8368,4.46419,2.60337,0.54624,0.38569,0.4149,0.21374,3.36871,3.95038,2.82255,0.00078595,0.00078595,0.00078595
17,14.8256,2.96662,4.88144,2.71291,0.6458,0.27606,0.3856,0.19617,3.40355,4.29329,2.83815,0.00074308,0.00074308,0.00074308
18,15.6136,2.96102,4.72963,2.73776,0.6936,0.38737,0.47374,0.2424,3.36944,3.60335,2.81664,0.00070021,0.00070021,0.00070021
19,16.4266,2.81583,4.51484,2.64036,0.61153,0.39144,0.45849,0.22926,3.50286,3.54583,2.86157,0.00065734,0.00065734,0.00065734
20,17.2104,2.78825,4.38764,2.62277,0.4173,0.39257,0.38848,0.21744,3.0704,3.5415,2.66193,0.00061447,0.00061447,0.00061447
21,18.6273,2.48507,4.92189,2.40224,0.4199,0.40436,0.38115,0.20507,3.29692,3.867,2.81699,0.0005716,0.0005716,0.0005716
22,19.5131,2.51792,4.82051,2.42254,0.46784,0.38327,0.41897,0.24512,2.95179,3.67465,2.59251,0.00052873,0.00052873,0.00052873
23,20.2793,2.48008,4.64948,2.39861,0.52103,0.40536,0.43348,0.26179,2.85386,3.46392,2.52458,0.00048586,0.00048586,0.00048586
24,21.0524,2.35001,4.54616,2.33949,0.53835,0.35447,0.40762,0.25503,2.73409,3.55719,2.44534,0.00044299,0.00044299,0.00044299
25,21.8171,2.31884,4.32419,2.27063,0.53363,0.38989,0.44733,0.27268,2.73398,3.45206,2.45227,0.00040012,0.00040012,0.00040012
26,22.5966,2.35046,4.3758,2.33367,0.54112,0.45917,0.4897,0.29951,2.73476,3.22185,2.47727,0.00035725,0.00035725,0.00035725
27,23.3639,2.2699,4.29776,2.34294,0.57693,0.43041,0.49183,0.29805,2.7036,3.19286,2.44691,0.00031438,0.00031438,0.00031438
28,24.2217,2.27927,4.22242,2.27138,0.49897,0.41895,0.46273,0.28376,2.66189,3.2366,2.42425,0.00027151,0.00027151,0.00027151
29,24.9775,2.26658,4.22601,2.33114,0.50052,0.41545,0.42248,0.25415,2.81269,3.36776,2.46795,0.00022864,0.00022864,0.00022864
